command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,gain,reset,deadband,cycletime,rate,setpoint,control_mode,control_scheme,pump,solenoid,crc_rate,measurement,time,result
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.20974060165021,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.0215321593801,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.18781090173513,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.02322388051978,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.20717906495064,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.21693832396584,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.27091935347142,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.597701132297516,1.25832241159174,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.09621691905309,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.597701132297516,1.06135809287836,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.586206912994385,1.29243493218582,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.18059226443369,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.03775901087244,b'0'
2.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.02950175167856,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.586206912994385,1.10568963590101,b'0'
2.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.04666580041142,b'6'
2.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.17547584259269,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.28988573884926,b'0'
2.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.26467691074104,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.586206912994385,1.22305728643045,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.18154557450838,b'0'
2.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.05726535606259,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.14015606831494,b'0'
7.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.05794381542042,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.14496981016026,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.23321057151705,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.15785242125931,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.12945931000994,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.07976566667512,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.597701132297516,1.19906470636849,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.597701132297516,1.09585495678317,b'0'
7.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.03757840074998,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.14739854933774,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.05960263444018,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.26606807512083,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.1654251948575,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.09631023877718,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.140747611258,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.18276547759444,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.21710042252224,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.05349059303346,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.0557345523155,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.21062136513291,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.597701132297516,1.00761921054786,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.2565078669331,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.10726921364859,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.29952649789149,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.655172407627106,1.07205013911193,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.05435076436711,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.19579152286766,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.28870640086684,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.1808395281803,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.16343503483368,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.19408619765494,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.14775856908276,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.26350505816222,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.10600291070163,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.05802955276899,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.597701132297516,1.07115508895397,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.10918107859817,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.586206912994385,1.24834955093445,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.02888129067374,b'0'
57.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.18398023480528,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.586206912994385,1.08675930921975,b'0'
3.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.21569991472289,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.07921895551122,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.14066181919763,b'0'
3.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.18353735549177,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.01447556137247,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.23123127072226,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.13677606346572,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.14455960565201,b'0'
70.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.17867288987691,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.10662242472516,b'0'
71.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.1658144672266,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.17113839354934,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.21548587333449,b'0'
72.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.21180065379021,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.21183837522332,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.06814649613339,b'0'
73.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.05620065519995,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.18771293165983,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.11490172345006,b'0'
86.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.597701132297516,1.18681197161529,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.12357530188044,b'0'
87.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.10672529953344,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.02479540148104,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.29323272133596,b'0'
88.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.25621773670406,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.11921806779351,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.03208508211302,b'0'
89.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.23367460468443,b'6'
6.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.1542375558739,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.24950272198898,b'0'
6.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.11408840250793,b'6'
6.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.05822889239415,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.01409128428157,b'0'
6.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.06673286826936,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.655172407627106,1.24202788366674,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.03749729588344,b'0'
6.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.27060878958234,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.10556442859821,b'0'
135.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.2500801066844,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.07242364740387,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.0628157794901,b'0'
136.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.07126842623048,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.01044446623352,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.04161694828271,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.03711071028377,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.666666686534882,1.00941535986962,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.05624465114295,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.18833727121507,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.14942621260939,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.64367812871933,1.19544673888248,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.2068651960033,b'0'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.632183909416199,1.13190677200883,b'0'
9.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.620689690113068,1.0237569917469,b'6'
4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.609195411205292,1.2251573122433,b'0'
